company_id,industry
1703,Telecommunications
30086,Computer & Network Security
10032,Hospital & Health Care
1441,Computer Software
2247,Mechanical Or Industrial Engineering
10420321,Internet
12709,Telecommunications
2548108,Hospital & Health Care
88016,Hospital & Health Care
1392,Telecommunications
1392,Telecommunications
17109,Retail
165422,Hospital & Health Care
165422,Hospital & Health Care
1016,Hospital & Health Care
162293,Consumer Services
164451,Hospital & Health Care
8031,Hospital & Health Care
2193256,Environmental Services
16733,Retail
20009,Food Production
166714,Food & Beverages
1703,Telecommunications
163883,Hospitality
163883,Hospitality
1441,Computer Software
2247,Mechanical Or Industrial Engineering
37486647,Professional Training & Coaching
250774,Information Technology & Services
5353,Government Administration
88016,Hospital & Health Care
1603,Pharmaceuticals
1703,Telecommunications
7410,Oil & Energy
7410,Oil & Energy
5790,Luxury Goods & Jewelry
212139,Transportation/Trucking/Railroad
1441,Computer Software
2247,Mechanical Or Industrial Engineering
3626,Hospital & Health Care
111267,Real Estate
6176,Retail
2958789,Hospital & Health Care
1441,Computer Software
6176,Retail
72092703,Information Technology & Services
88016,Hospital & Health Care
1016,Hospital & Health Care
1714,Computer Software
15954445,Hospital & Health Care
1441,Computer Software
9676,Consumer Goods
1441,Computer Software
1441,Computer Software
5353,Government Administration
3626,Hospital & Health Care
4822178,Consumer Goods
1392,Telecommunications
8280,Apparel & Fashion
1016,Hospital & Health Care
13181,Hospital & Health Care
1082195,Staffing & Recruiting
3812750,Electrical & Electronic Manufacturing
35504188,Information Technology & Services
1441,Computer Software
7587370,Construction
601919,Computer Software
2247,Mechanical Or Industrial Engineering
27185258,Entertainment
15564,Automotive
86475,Civil Engineering
6575553,Computer Software
814025,Computer Software
18040365,Public Safety
3690,Semiconductors
18287,Education Management
1441,Computer Software
2247,Mechanical Or Industrial Engineering
10420321,Internet
3432,Financial Services
3626,Hospital & Health Care
88016,Hospital & Health Care
88016,Hospital & Health Care
8280,Apparel & Fashion
72092703,Information Technology & Services
2584492,Hospital & Health Care
15739,Construction
1392,Telecommunications
2837417,Financial Services
1392,Telecommunications
8280,Apparel & Fashion
13181,Hospital & Health Care
1016,Hospital & Health Care
7587370,Construction
8281,Apparel & Fashion
601919,Computer Software
18040365,Public Safety
1511,Food Production
814025,Computer Software
814025,Computer Software
814025,Computer Software
814025,Computer Software
814025,Computer Software
15656,Civil Engineering
8034,"Health, Wellness & Fitness"
8034,"Health, Wellness & Fitness"
2673675,Financial Services
15356840,Construction
932563,Real Estate
3626,Hospital & Health Care
88016,Hospital & Health Care
3711368,Hospital & Health Care
2247,Mechanical Or Industrial Engineering
11842128,Government Administration
6176,Retail
1016,Hospital & Health Care
1016,Hospital & Health Care
12958,Primary/Secondary Education
2247,Mechanical Or Industrial Engineering
15564,Automotive
1511,Food Production
814025,Computer Software
814025,Computer Software
8034,"Health, Wellness & Fitness"
601919,Computer Software
37423105,Non-profit Organization Management
1403,Information Technology & Services
15637586,Hospital & Health Care
5353,Government Administration
1392,Telecommunications
1392,Telecommunications
88016,Hospital & Health Care
165422,Hospital & Health Care
6176,Retail
1441,Computer Software
7587370,Construction
601919,Computer Software
86475,Civil Engineering
814025,Computer Software
71957,Staffing & Recruiting
65006104,Marketing & Advertising
814025,Computer Software
814025,Computer Software
18040365,Public Safety
15564,Automotive
7361,Restaurants
1318,Information Technology & Services
19637,Industrial Automation
8281,Apparel & Fashion
8280,Apparel & Fashion
1441,Computer Software
7587370,Construction
601919,Computer Software
601919,Computer Software
28014,Staffing & Recruiting
40888889,Hospital & Health Care
814025,Computer Software
814025,Computer Software
814025,Computer Software
6575553,Computer Software
3690,Semiconductors
15564,Automotive
7361,Restaurants
13074,Hospital & Health Care
54544813,Automotive
1441,Computer Software
1441,Computer Software
82808548,Retail
15564,Automotive
15564,Automotive
22141,Utilities
2673675,Financial Services
601919,Computer Software
397181,Computer Software
7361,Restaurants
19637,Industrial Automation
7361,Restaurants
13074,Hospital & Health Care
13074,Hospital & Health Care
19850,Higher Education
1511,Food Production
814025,Computer Software
814025,Computer Software
814025,Computer Software
814025,Computer Software
2780388,Real Estate
15564,Automotive
7361,Restaurants
1318,Information Technology & Services
13074,Hospital & Health Care
75730,Retail
241762,Pharmaceuticals
241762,Pharmaceuticals
7361,Restaurants
13074,Hospital & Health Care
13074,Hospital & Health Care
57749,Management Consulting
75730,Retail
23730120,Automotive
19058930,Facilities Services
27180004,Transportation/Trucking/Railroad
11088832,Human Resources
11088832,Human Resources
7361,Restaurants
7361,Restaurants
7361,Restaurants
19637,Industrial Automation
7361,Restaurants
7361,Restaurants
13074,Hospital & Health Care
13074,Hospital & Health Care
19637,Industrial Automation
67531411,Retail
76308,Hospital & Health Care
4026801,Food Production
64549636,Hospital & Health Care
710023,Construction
28646687,Hospitality
27722,Retail
28615633,Defense & Space
241762,Pharmaceuticals
241762,Pharmaceuticals
7361,Restaurants
2951796,Construction
11088832,Human Resources
28615633,Defense & Space
90520057,Staffing & Recruiting
1146463,Individual & Family Services
25068812,Utilities
27722,Retail
23681229,Construction
1457906,Non-profit Organization Management
84230,Defense & Space
88277482,Hospital & Health Care
65012427,Public Safety
67493262,Construction
241762,Pharmaceuticals
241762,Pharmaceuticals
241762,Pharmaceuticals
27180004,Transportation/Trucking/Railroad
7003330,Hospital & Health Care
11088832,Human Resources
241762,Pharmaceuticals
241762,Pharmaceuticals
40711210,Non-profit Organization Management
27180004,Transportation/Trucking/Railroad
11088832,Human Resources
90520057,Staffing & Recruiting
241762,Pharmaceuticals
27299,Building Materials
1258653,Information Technology & Services
2988,Computer Software
2988,Computer Software
2988,Computer Software
2988,Computer Software
2988,Computer Software
2988,Computer Software
2988,Computer Software
2988,Computer Software
2988,Computer Software
2988,Computer Software
2988,Computer Software
2988,Computer Software
2988,Computer Software
2988,Computer Software
2988,Computer Software
2988,Computer Software
2988,Computer Software
2988,Computer Software
2988,Computer Software
2988,Computer Software
1642,Pharmaceuticals
80037952,Primary/Secondary Education
115441,Hospital & Health Care
11068234,Insurance
1168535,Restaurants
4985469,Security & Investigations
82096914,Staffing & Recruiting
76206714,Mental Health Care
80488468,Financial Services
250671,Food & Beverages
58896,Information Technology & Services
164552,Hospitality
2564994,Hospitality
76381,Primary/Secondary Education
76863872,Sports
2254883,Insurance
982284,Government Administration
15157241,Restaurants
91479188,Food & Beverages
6793658,Staffing & Recruiting
40894,Staffing & Recruiting
471011,Architecture & Planning
1151626,Banking
3247282,Hospital & Health Care
79500833,Staffing & Recruiting
6793658,Staffing & Recruiting
4298,Higher Education
5887,Staffing & Recruiting
6793658,Staffing & Recruiting
1028,Information Technology & Services
10507585,Transportation/Trucking/Railroad
2962,Airlines/Aviation
10507585,Transportation/Trucking/Railroad
3671,Retail
68785548,Hospital & Health Care
59042493,Supermarkets
15437343,Education Management
90741203,Higher Education
110533,Telecommunications
20122211,Law Enforcement
5089,Automotive
5089,Automotive
6793658,Staffing & Recruiting
13027446,Construction
141215,Food & Beverages
96156177,Construction
59042493,Supermarkets
6591301,Hospital & Health Care
164159,Retail
2163962,Automotive
34208,Paper & Forest Products
13780,Higher Education
34208,Paper & Forest Products
10399839,Biotechnology
164159,Retail
34208,Paper & Forest Products
150203,Wholesale
19128925,Aviation & Aerospace
3569228,Marketing & Advertising
84095,Management Consulting
18954903,Financial Services
5235,Human Resources
220336,Hospitality
220336,Hospitality
2668792,Non-profit Organization Management
13780,Higher Education
34208,Paper & Forest Products
5089,Automotive
3807788,Hospital & Health Care
10399839,Biotechnology
3753860,Government Administration
450985,Non-profit Organization Management
425984,Individual & Family Services
13780,Higher Education
164159,Retail
34208,Paper & Forest Products
164159,Retail
164159,Retail
164159,Retail
11963,Law Practice
27200744,Hospital & Health Care
27200744,Hospital & Health Care
4798,Retail
72825,Information Technology & Services
34208,Paper & Forest Products
73002693,Information Technology & Services
4896,Insurance
2668792,Non-profit Organization Management
164159,Retail
7083767,Mental Health Care
2853989,Law Practice
2017,Telecommunications
164159,Retail
35520100,Hospitality
35520100,Hospitality
6793658,Staffing & Recruiting
34208,Paper & Forest Products
34208,Paper & Forest Products
34208,Paper & Forest Products
164159,Retail
164159,Retail
220336,Hospitality
3277638,Hospitality
164159,Retail
89877420,Defense & Space
27200744,Hospital & Health Care
164159,Retail
93838491,Real Estate
15098367,Higher Education
164159,Retail
4798,Retail
803934,Real Estate
11459089,Machinery
150203,Wholesale
3198016,Architecture & Planning
425984,Individual & Family Services
35520100,Hospitality
164159,Retail
65457024,Consumer Goods
803934,Real Estate
27200744,Hospital & Health Care
53118,Information Technology & Services
73002693,Information Technology & Services
425984,Individual & Family Services
164159,Retail
2396310,Staffing & Recruiting
2017,Telecommunications
263580,Government Administration
34208,Paper & Forest Products
4798,Retail
164159,Retail
2668792,Non-profit Organization Management
4256,Aviation & Aerospace
65457024,Consumer Goods
150203,Wholesale
2668792,Non-profit Organization Management
35520100,Hospitality
4757283,Individual & Family Services
2668792,Non-profit Organization Management
4798,Retail
27200744,Hospital & Health Care
6793658,Staffing & Recruiting
164159,Retail
18741074,Utilities
82786309,Environmental Services
104849,Hospitality
90551435,Retail
90518804,Real Estate
2309404,Non-profit Organization Management
2558753,Hospital & Health Care
1628169,Mechanical Or Industrial Engineering
66357,Facilities Services
90919,Real Estate
2134473,Pharmaceuticals
2438445,Consumer Services
4256,Aviation & Aerospace
74431428,Renewables & Environment
98530571,Outsourcing/Offshoring
1923902,Media Production
79982200,Transportation/Trucking/Railroad
33648,Food Production
59042493,Supermarkets
37486,Real Estate
37486,Real Estate
37486,Real Estate
37486,Real Estate
41680,Hospital & Health Care
4991265,Utilities
33208551,Primary/Secondary Education
501073,Education Management
37486,Real Estate
37486,Real Estate
37486,Real Estate
501073,Education Management
34658,Government Administration
19785,Higher Education
37486,Real Estate
37486,Real Estate
37486,Real Estate
37486,Real Estate
37486,Real Estate
37486,Real Estate
98556556,Non-profit Organization Management
1551641,Staffing & Recruiting
33192604,Construction
81490090,Information Technology & Services
501073,Education Management
37486,Real Estate
37486,Real Estate
37486,Real Estate
37486,Real Estate
33208551,Primary/Secondary Education
37486,Real Estate
37486,Real Estate
37486,Real Estate
37486,Real Estate
7595534,Chemicals
33208551,Primary/Secondary Education
37486,Real Estate
14414539,Luxury Goods & Jewelry
19785,Higher Education
51701268,Staffing & Recruiting
37486,Real Estate
19785,Higher Education
37486,Real Estate
37486,Real Estate
37486,Real Estate
80085730,Financial Services
2166352,Staffing & Recruiting
10003261,Wine & Spirits
73002693,Information Technology & Services
10695881,Information Technology & Services
67995,Financial Services
5085662,Machinery
29334397,Management Consulting
1051998,Information Technology & Services
87735,Automotive
10439499,Human Resources
5098,Oil & Energy
57367,Financial Services
16198010,Information Technology & Services
57367,Financial Services
6953029,Hospital & Health Care
82106087,Information Technology & Services
61677,Staffing & Recruiting
594846,Computer Software
13990,Real Estate
1753550,Information Technology & Services
294502,Staffing & Recruiting
3570660,Publishing
70874158,Staffing & Recruiting
19101288,Information Technology & Services
3538,Information Technology & Services
65647,Staffing & Recruiting
288703,Hospital & Health Care
294502,Staffing & Recruiting
52132153,Law Practice
14542824,Staffing & Recruiting
14542824,Staffing & Recruiting
14542824,Staffing & Recruiting
11864955,Airlines/Aviation
1063,Computer Software
15160131,Oil & Energy
3486,Staffing & Recruiting
35466395,Staffing & Recruiting
70874158,Staffing & Recruiting
1102596,Information Technology & Services
42811256,Automotive
8731,Government Administration
3570660,Publishing
57367,Financial Services
2654590,Research
3570660,Publishing
3570660,Publishing
3570660,Publishing
11033790,Information Technology & Services
16690,Information Technology & Services
84056,Sports
14524845,Staffing & Recruiting
3570660,Publishing
69389335,Management Consulting
5033370,Non-profit Organization Management
12835,Law Practice
490595,Cosmetics
93942,Information Technology & Services
15701084,Staffing & Recruiting
44315,Staffing & Recruiting
3960998,Information Services
157329,Financial Services
11744913,Marketing & Advertising
946485,Staffing & Recruiting
11231067,Staffing & Recruiting
15413,Higher Education
115341,Medical Device
3570660,Publishing
3570660,Publishing
251337,Staffing & Recruiting
68906494,Defense & Space
349016,Insurance
3570660,Publishing
43325,Information Technology & Services
74746043,Staffing & Recruiting
76124212,Government Administration
2580086,Computer Software
3570660,Publishing
11655,Staffing & Recruiting
11156585,Computer & Network Security
1459822,Staffing & Recruiting
15259054,Human Resources
76959,Building Materials
132319,Staffing & Recruiting
62556574,"Health, Wellness & Fitness"
24440,Information Technology & Services
994224,Staffing & Recruiting
994224,Staffing & Recruiting
994224,Staffing & Recruiting
164182,Information Technology & Services
1756,Information Technology & Services
14699670,Information Technology & Services
27226173,Human Resources
98615,Staffing & Recruiting
982438,Environmental Services
3570660,Publishing
594846,Computer Software
202140,Information Technology & Services
3570660,Publishing
416541,Food & Beverages
3570660,Publishing
163617,Staffing & Recruiting
25742,Hospital & Health Care
27334,Retail
3552395,Staffing & Recruiting
16127,Information Technology & Services
3570660,Publishing
1063,Computer Software
55305,Information Technology & Services
18092211,Internet
3570660,Publishing
11891,Information Technology & Services
282563,Construction
12835,Law Practice
48915,Staffing & Recruiting
255522,Civil Engineering
3570660,Publishing
64288000,Staffing & Recruiting
7990298,Aviation & Aerospace
5235,Human Resources
82802734,Wholesale
2341099,Human Resources
3960998,Information Services
268278,Staffing & Recruiting
3083333,Restaurants
11056,Staffing & Recruiting
5085,Transportation/Trucking/Railroad
44960,Packaging & Containers
469945,Wholesale
3745,Automotive
166977,Package/Freight Delivery
43325,Information Technology & Services
36990695,Staffing & Recruiting
304493,Staffing & Recruiting
4862,Law Practice
72321084,Food Production
12957244,Staffing & Recruiting
14524845,Staffing & Recruiting
67559901,Human Resources
165602,Information Technology & Services
1277980,Information Technology & Services
3570660,Publishing
151656,Staffing & Recruiting
3570660,Publishing
441947,Human Resources
18629838,Mental Health Care
1215629,Staffing & Recruiting
71939,Staffing & Recruiting
2669261,Law Practice
1790997,Staffing & Recruiting
2645381,Hospital & Health Care
2105,Information Technology & Services
11357247,Staffing & Recruiting
6561434,Non-profit Organization Management
2875,Information Technology & Services
251028,Pharmaceuticals
2575734,Retail
104849,Hospitality
40749991,Marketing & Advertising
84056,Sports
5258121,Financial Services
3570660,Publishing
1063,Computer Software
15259054,Human Resources
296193,Insurance
82321674,Consumer Goods
10357467,E-learning
3570660,Publishing
1162908,Hospital & Health Care
10331781,Hospital & Health Care
1909776,Staffing & Recruiting
2070896,Banking
2254994,Staffing & Recruiting
79950,Staffing & Recruiting
5505,Law Practice
1768090,Construction
535838,Staffing & Recruiting
54329571,Human Resources
3570660,Publishing
10462531,Staffing & Recruiting
3215718,Insurance
4862,Law Practice
98306010,Food Production
74352394,Computer Software
37426,Information Technology & Services
9190691,Staffing & Recruiting
91599916,Staffing & Recruiting
2169501,Staffing & Recruiting
899016,Computer Software
37896348,Computer Software
374632,Insurance
9100,International Affairs
43876,Staffing & Recruiting
2111459,Luxury Goods & Jewelry
5352294,Information Technology & Services
18629838,Mental Health Care
118843,Aviation & Aerospace
53042,Automotive
1552084,Financial Services
301215,Legislative Office
90891951,Hospital & Health Care
6600658,Financial Services
72332830,Staffing & Recruiting
2024489,Staffing & Recruiting
3133230,Human Resources
79407097,Luxury Goods & Jewelry
89706189,Staffing & Recruiting
166405,Human Resources
594849,Real Estate
90199,Staffing & Recruiting
71939,Staffing & Recruiting
19236,Financial Services
1063,Computer Software
1063,Computer Software
1063,Computer Software
87735,Automotive
2021565,Computer Software
1452948,Information Technology & Services
763137,Staffing & Recruiting
268123,Retail
67079,Construction
106620,Information Technology & Services
8936,Hospital & Health Care
39039,Information Technology & Services
490432,Information Technology & Services
3570660,Publishing
74746043,Staffing & Recruiting
37486,Real Estate
24429566,Architecture & Planning
3570660,Publishing
81954233,Packaging & Containers
3895037,Marketing & Advertising
5098,Oil & Energy
6919,Information Technology & Services
3570660,Publishing
10862414,Mechanical Or Industrial Engineering
89607600,Transportation/Trucking/Railroad
3617392,Staffing & Recruiting
61324,Information Technology & Services
708393,Civil Engineering
2213829,Staffing & Recruiting
229265,Building Materials
14865971,Management Consulting
1867321,Luxury Goods & Jewelry
1902376,Real Estate
24440,Information Technology & Services
2272001,Staffing & Recruiting
19061922,Staffing & Recruiting
1210463,Staffing & Recruiting
56313852,Hospital & Health Care
11555494,Mental Health Care
21337,Hospital & Health Care
73933000,Food & Beverages
2445,Financial Services
163617,Staffing & Recruiting
106383,Information Technology & Services
481873,Farming
12957244,Staffing & Recruiting
695566,Design
63587,Hospital & Health Care
3570660,Publishing
77580969,Staffing & Recruiting
1076175,Construction
86001745,Pharmaceuticals
16388,Information Technology & Services
10855258,Banking
10180967,Information Technology & Services
132319,Staffing & Recruiting
76765,Pharmaceuticals
18629838,Mental Health Care
65294553,Staffing & Recruiting
2669,Automotive
13042204,Staffing & Recruiting
31110499,Human Resources
11357247,Staffing & Recruiting
74984675,Writing & Editing
11357247,Staffing & Recruiting
2012779,Information Technology & Services
16690,Information Technology & Services
83957,Staffing & Recruiting
57367,Financial Services
684457,Architecture & Planning
77060550,Renewables & Environment
1923480,Information Technology & Services
485892,Information Technology & Services
74129,Financial Services
1324822,Staffing & Recruiting
22456,Staffing & Recruiting
71719247,Staffing & Recruiting
3570660,Publishing
1063,Computer Software
10789157,Information Technology & Services
8103,Higher Education
84551,Staffing & Recruiting
3570660,Publishing
11509964,Financial Services
22456,Staffing & Recruiting
70874158,Staffing & Recruiting
3570660,Publishing
3570660,Publishing
31882,Management Consulting
643295,Marketing & Advertising
3960998,Information Services
27290,Retail
1350660,Business Supplies & Equipment
1162908,Hospital & Health Care
226965,Staffing & Recruiting
2245498,Construction
19241,Staffing & Recruiting
74731883,Venture Capital & Private Equity
62417594,Public Safety
78100936,"Leisure, Travel & Tourism"
2517134,Staffing & Recruiting
1680,Information Technology & Services
33945,Luxury Goods & Jewelry
9319707,Computer Software
90552133,Education Management
285852,Translation & Localization
14422722,Information Technology & Services
221519,Management Consulting
3570660,Publishing
11067,Information Technology & Services
323887,Staffing & Recruiting
80931140,Computer Software
164129,Luxury Goods & Jewelry
2935380,Information Technology & Services
4167,Financial Services
2669550,Computer Software
77577151,Non-profit Organization Management
1215629,Staffing & Recruiting
685741,Staffing & Recruiting
1811031,Staffing & Recruiting
1681,Staffing & Recruiting
490432,Information Technology & Services
104883,Electrical & Electronic Manufacturing
11357247,Staffing & Recruiting
2871754,Oil & Energy
224075,Staffing & Recruiting
3742270,Staffing & Recruiting
11357247,Staffing & Recruiting
11357247,Staffing & Recruiting
11357247,Staffing & Recruiting
11357247,Staffing & Recruiting
11357247,Staffing & Recruiting
52680,Financial Services
1252897,Environmental Services
12178391,Marketing & Advertising
96230306,Staffing & Recruiting
3570660,Publishing
10874,Staffing & Recruiting
82565832,Financial Services
35656541,Construction
853756,Real Estate
60376830,Primary/Secondary Education
9322302,Consumer Services
28014,Staffing & Recruiting
1100968,Hospital & Health Care
5098,Oil & Energy
2631743,Human Resources
15259054,Human Resources
2631743,Human Resources
5098,Oil & Energy
15259054,Human Resources
2701198,Staffing & Recruiting
3570660,Publishing
21921,Transportation/Trucking/Railroad
16690,Information Technology & Services
98531368,Staffing & Recruiting
14524845,Staffing & Recruiting
2724823,Consumer Goods
3570660,Publishing
14796450,Staffing & Recruiting
86088336,Staffing & Recruiting
725358,Financial Services
3215718,Insurance
44960,Packaging & Containers
1350660,Business Supplies & Equipment
27432,Textiles
36990695,Staffing & Recruiting
121799,Staffing & Recruiting
10112277,Retail
3570660,Publishing
82106087,Information Technology & Services
1452948,Information Technology & Services
4872007,Staffing & Recruiting
3326615,Information Technology & Services
1199482,Staffing & Recruiting
741509,Design
2880768,Insurance
93613678,Retail
24440,Information Technology & Services
1394857,Information Technology & Services
2777233,Construction
132625,Information Technology & Services
88289095,Human Resources
1923480,Information Technology & Services
522411,Law Practice
40876740,"Health, Wellness & Fitness"
3570660,Publishing
51701268,Staffing & Recruiting
1076175,Construction
8642055,Higher Education
3570660,Publishing
3570660,Publishing
30612594,Medical Device
18629838,Mental Health Care
91172194,Information Technology & Services
1646245,Retail
13331595,Information Technology & Services
10123767,Events Services
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
3037935,Financial Services
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
5756,Transportation/Trucking/Railroad
11357247,Staffing & Recruiting
11357247,Staffing & Recruiting
3335447,Staffing & Recruiting
11357247,Staffing & Recruiting
11357247,Staffing & Recruiting
43876,Staffing & Recruiting
30093,Computer Software
157329,Financial Services
255522,Civil Engineering
359985,Banking
14594141,Staffing & Recruiting
2489101,Staffing & Recruiting
1070686,Information Technology & Services
132319,Staffing & Recruiting
3570660,Publishing
3570660,Publishing
5887,Staffing & Recruiting
3670337,"Health, Wellness & Fitness"
3486,Staffing & Recruiting
61469,Staffing & Recruiting
357287,Law Enforcement
164182,Information Technology & Services
3570660,Publishing
86441670,Information Technology & Services
2870989,Information Technology & Services
3570660,Publishing
25963,Consumer Services
111849,Information Technology & Services
68968231,Real Estate
25986,Financial Services
2829085,Media Production
28526,Information Technology & Services
277732,Staffing & Recruiting
10472291,Insurance
310015,Staffing & Recruiting
86210536,Government Administration
469945,Wholesale
21921,Transportation/Trucking/Railroad
16690,Information Technology & Services
14524845,Staffing & Recruiting
28978143,Hospital & Health Care
123094,Information Technology & Services
127643,Insurance
13332717,Information Technology & Services
17959348,Information Technology & Services
3570660,Publishing
27432,Textiles
16233976,Insurance
9343190,Real Estate
13332717,Information Technology & Services
3570660,Publishing
7684,Computer Software
1552084,Financial Services
62556574,"Health, Wellness & Fitness"
44775,Sports
64764351,Staffing & Recruiting
6440,Medical Device
1273631,Automotive
3573533,Financial Services
11792009,Marketing & Advertising
25683,Information Technology & Services
3570660,Publishing
51701268,Staffing & Recruiting
43267952,Education Management
4809166,Transportation/Trucking/Railroad
132468,Building Materials
43267952,Education Management
5505,Law Practice
22456,Staffing & Recruiting
1730515,Farming
40792063,Staffing & Recruiting
6592912,Staffing & Recruiting
359985,Banking
9314363,Construction
7941826,Staffing & Recruiting
102847,Staffing & Recruiting
35526004,Hospital & Health Care
3573533,Financial Services
86210536,Government Administration
44407,Hospitality
11357247,Staffing & Recruiting
11357247,Staffing & Recruiting
1352764,Automotive
15460,Design
89902925,Staffing & Recruiting
14508644,Information Technology & Services
3042905,Insurance
11334662,Mechanical Or Industrial Engineering
4808751,Real Estate
91704823,Staffing & Recruiting
2693316,Staffing & Recruiting
10447496,Staffing & Recruiting
2254994,Staffing & Recruiting
42084,Computer Software
6450492,Transportation/Trucking/Railroad
5887,Staffing & Recruiting
3486,Staffing & Recruiting
580693,Biotechnology
108586,Media Production
3486,Staffing & Recruiting
2105,Information Technology & Services
10299747,Human Resources
77159198,Law Practice
224075,Staffing & Recruiting
1646245,Retail
1350297,Information Technology & Services
149307,Mining & Metals
226965,Staffing & Recruiting
713845,Education Management
3570660,Publishing
3570660,Publishing
15538131,Information Technology & Services
162612,Retail
23172,Law Practice
15259054,Human Resources
2396310,Staffing & Recruiting
1063,Computer Software
2388609,Staffing & Recruiting
3570660,Publishing
5098,Oil & Energy
88289095,Human Resources
3570660,Publishing
5098,Oil & Energy
245148,Packaging & Containers
6389771,Mental Health Care
6389771,Mental Health Care
19101288,Information Technology & Services
8188,Staffing & Recruiting
19933308,Electrical & Electronic Manufacturing
3621765,Construction
92841605,Information Technology & Services
226965,Staffing & Recruiting
10862414,Mechanical Or Industrial Engineering
5234,Information Technology & Services
2695488,Information Technology & Services
18043,Staffing & Recruiting
39039,Information Technology & Services
6863,"Leisure, Travel & Tourism"
5094510,Non-profit Organization Management
51701268,Staffing & Recruiting
3570660,Publishing
3719466,Non-profit Organization Management
245148,Packaging & Containers
18043,Staffing & Recruiting
70397516,Staffing & Recruiting
2575734,Retail
3570660,Publishing
1400125,Staffing & Recruiting
19154367,Consumer Goods
77063623,Computer & Network Security
2445,Financial Services
374632,Insurance
89286946,Apparel & Fashion
18629838,Mental Health Care
827183,Staffing & Recruiting
15911286,Construction
93116251,Staffing & Recruiting
3570660,Publishing
827183,Staffing & Recruiting
22456,Staffing & Recruiting
3234670,Information Technology & Services
2489101,Staffing & Recruiting
2125412,Staffing & Recruiting
5310955,Information Technology & Services
68299430,Semiconductors
132319,Staffing & Recruiting
77029268,Information Technology & Services
1352764,Automotive
154649,Consumer Goods
21792,Real Estate
132319,Staffing & Recruiting
709813,Computer Software
166612,Entertainment
226965,Staffing & Recruiting
594302,Management Consulting
89223461,Utilities
9901130,Information Technology & Services
3570660,Publishing
2297786,Staffing & Recruiting
10180967,Information Technology & Services
1087408,Staffing & Recruiting
11230973,Marketing & Advertising
71939,Staffing & Recruiting
1552084,Financial Services
86088336,Staffing & Recruiting
1552084,Financial Services
81954233,Packaging & Containers
91447303,Information Technology & Services
490432,Information Technology & Services
827183,Staffing & Recruiting
5300,Information Technology & Services
1076175,Construction
2489101,Staffing & Recruiting
61324,Information Technology & Services
10256,Government Administration
15808025,Legal Services
269797,Telecommunications
3570660,Publishing
368900,Staffing & Recruiting
18629838,Mental Health Care
118843,Aviation & Aerospace
2105,Information Technology & Services
2489101,Staffing & Recruiting
4422,Law Practice
15110,Information Technology & Services
2538921,Information Technology & Services
359985,Banking
3042905,Insurance
3570660,Publishing
4872007,Staffing & Recruiting
7355,Staffing & Recruiting
3486,Staffing & Recruiting
11293991,Information Technology & Services
1552084,Financial Services
3570660,Publishing
3570660,Publishing
75584764,Information Technology & Services
11554520,Staffing & Recruiting
77580969,Staffing & Recruiting
15185,Staffing & Recruiting
22456,Staffing & Recruiting
2365947,Staffing & Recruiting
12651721,Staffing & Recruiting
3486,Staffing & Recruiting
121799,Staffing & Recruiting
14628022,Information Technology & Services
65294553,Staffing & Recruiting
3715022,Information Technology & Services
163617,Staffing & Recruiting
733272,Staffing & Recruiting
8337578,Pharmaceuticals
1869,Information Technology & Services
4326,"Leisure, Travel & Tourism"
89720211,Information Technology & Services
11556290,Research
3570660,Publishing
3599257,Law Enforcement
34177,Staffing & Recruiting
547009,Transportation/Trucking/Railroad
411814,Individual & Family Services
2552597,Staffing & Recruiting
11357247,Staffing & Recruiting
11357247,Staffing & Recruiting
11357247,Staffing & Recruiting
31972,Printing
1352764,Automotive
22288912,Staffing & Recruiting
68299430,Semiconductors
299305,Staffing & Recruiting
15217408,Information Technology & Services
6369,Information Technology & Services
72139474,Financial Services
860999,Renewables & Environment
1680,Information Technology & Services
969396,Information Technology & Services
3577263,Research
43267952,Education Management
43267952,Education Management
2562128,Information Technology & Services
83348402,Financial Services
938659,Electrical & Electronic Manufacturing
72332830,Staffing & Recruiting
4257,"Health, Wellness & Fitness"
18591530,Individual & Family Services
3570660,Publishing
91033418,Insurance
52680,Financial Services
893976,Plastics
36092044,Financial Services
162612,Retail
925902,Education Management
333785,Staffing & Recruiting
72593,Information Technology & Services
3570660,Publishing
81631696,Computer Software
3570660,Publishing
1199482,Staffing & Recruiting
3570660,Publishing
1898749,Marketing & Advertising
5098,Oil & Energy
2632918,Information Technology & Services
65294553,Staffing & Recruiting
255522,Civil Engineering
2445,Financial Services
594012,Food & Beverages
